,DeviceID,created,lastEdited,uploaded,pot_img,loc_lat,loc_lon,loc_alt,loc_acc,loc_provider,loc_bearing,notes,Beta_key,Pothole Area (ft^2),Unnamed: 14,From John 8-27-15 from old form,Unnamed: 16,Surveyor,address
428,D9A8FCD2-7788-448E-94F8-C9B44008A694,1437509327.0,,7/21/2015 20:10:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1437509327.jpg,42.01641723,-87.68044978,184.600132,10.0,,14.4140625,,85f2a3cb-e101-4d06-8851-5ea608f97a10,1.303,,False,,Mitchell,7389 N Damen Ave
429,D9A8FCD2-7788-448E-94F8-C9B44008A694,1437509339.0,,7/21/2015 20:10:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1437509339.jpg,42.01638294,-87.68044358,187.9420687,5.0,,186.328125,,da868ba3-5eb3-40ff-9940-3b6220a5a42c,1.893,,False,,Mitchell,7389 N Damen Ave
430,D9A8FCD2-7788-448E-94F8-C9B44008A694,1437509368.0,,7/21/2015 20:10:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1437509368.jpg,42.01631434,-87.68050142,184.6530495,10.0,,,,3e6bf8da-0f2d-4e8b-f8b2-099e8eb1fe60,0.332,,False,,Mitchell,7408 N Damen Ave
431,D9A8FCD2-7788-448E-94F8-C9B44008A694,1437509418.0,,7/21/2015 20:10:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1437509418.jpg,42.01644158,-87.68047728,187.292209,5.0,,,Damaged road portion,80dee4fb-6880-4879-e772-4314bf54ddbc,null,,False,,Mitchell,7408-7410 N Damen Ave
432,D9A8FCD2-7788-448E-94F8-C9B44008A694,1437509871.0,,7/21/2015 20:19:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1437509871.jpg,42.01823807,-87.67910021,186.9473317,10.0,,331.171875,,f780030f-42b6-446a-de9b-b56bb40a71dc,1.037,,False,,Mitchell,7510 N Winchester Ave
433,D9A8FCD2-7788-448E-94F8-C9B44008A694,1437509966.0,,7/21/2015 20:19:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1437509966.jpg,42.01916339,-87.67909594,188.3239217,5.0,,345.234375,N/A- do not use,fdd38f8a-7909-4798-8f23-817aab30bebb,null,,False,,Mitchell,7538-7542 N Winchester Ave
434,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438268270.0,,7/30/2015 14:57:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438268270.jpg,41.94710454,-87.74746763,189.4871483,5.0,,262.96875,,83dfffdc-51ef-43f1-950f-1d06d11b3a75,,,False,,Mitchell,4814 W Patterson Ave
435,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438268861.0,,7/30/2015 15:11:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438268861.jpg,41.94883633,-87.74890772,186.57864,5.0,,65.7421875,,69eaaf70-b4ec-4546-8af3-befe74c4cd59,,,False,,Mitchell,4845 W Warwick Ave
436,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438268881.0,,7/30/2015 15:11:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438268881.jpg,41.94885112,-87.74886833,186.3976801,5.0,,,,9a3a5b58-7d8a-48df-d5b1-780c800da0b3,,,False,,Mitchell,4842 W Warwick Ave
437,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438268909.0,,7/30/2015 15:11:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438268909.jpg,41.9488549,-87.74885936,185.8530344,5.0,,117.7734375,,830c2d38-48d2-4325-95da-f8c37292e367,,,False,,Mitchell,4842 W Warwick Ave
438,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438268976.0,,7/30/2015 15:11:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438268976.jpg,41.94887518,-87.74860849,187.7353004,5.0,,90.0,,cb3c87ab-f767-4962-b674-a54299c3e364,,,False,,Mitchell,4836 W Warwick Ave
439,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438268999.0,,7/30/2015 15:11:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438268999.jpg,41.94887308,-87.74847429,187.4711772,5.0,,73.4765625,,141ae574-6aa8-4242-ed95-b68da55c08fd,,,False,,Mitchell,4832 W Warwick Ave
440,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438269022.0,,7/30/2015 15:11:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438269022.jpg,41.94886873,-87.74825142,188.0065131,5.0,,85.078125,,e6933a3f-54d3-40f0-d570-6f072114c2ff,,,False,,Mitchell,4826 W Warwick Ave
441,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438269078.0,,7/30/2015 15:11:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438269078.jpg,41.94883461,-87.74835569,190.8764305,5.0,,,,c5cd1a89-c740-40c3-90aa-4db6307b7090,,,False,,Mitchell,4827 W Warwick Ave
442,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438274837.0,,7/30/2015 16:49:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438274837.jpg,41.93235026,-87.75864372,187.3725517,10.0,,349.1015625,Damaged Road,68670aae-a6d3-4268-f9ba-2e9d2c83eb59,,,False,,Mitchell,5254 W Wolfram St
443,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438274863.0,,7/30/2015 16:49:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438274863.jpg,41.93232876,-87.75852025,186.0799217,10.0,,82.6171875,,05f1d3ad-1eb6-47f5-8864-d5c8061aacfd,,,False,,Mitchell,5250 W Wolfram St
444,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438274878.0,,7/30/2015 16:49:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438274878.jpg,41.93233324,-87.75849176,186.5826674,5.0,,100.546875,,2205fc01-0fe2-4cc3-9164-e00b800a2852,,,False,,Mitchell,5250 W Wolfram St
445,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438274905.0,,7/30/2015 16:49:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438274905.jpg,41.932341,-87.75826612,188.5452001,5.0,,97.3828125,,1417497b-d27d-476d-aad1-9289f3536a32,,,False,,Mitchell,5244 W Wolfram St
446,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438281941.0,,7/30/2015 18:45:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438281941.jpg,41.93896963,-87.73488885,187.4773827,5.0,,89.05109406,Null,f6058eb4-3a71-4b2a-db13-00c366ed2814,,,False,,Mitchell,4247-4299 W Belmont Ave
447,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438618343.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438618343.jpg,41.9732226,-87.76015598,186.9788475,5.0,,,Road Damage,5b6dec48-dd4d-475a-fa29-f5a1cd8207d2,,,False,,Mitchell,5065-5099 N Lockwood Ave
448,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438618727.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438618727.jpg,41.97137305,-87.757758,185.2500877,10.0,,,,702e2c92-521b-4910-db05-0b5888d54e02,,,False,,Mitchell,5201 W Argyle St
449,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438618746.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438618746.jpg,41.97134492,-87.75774015,185.5038075,5.0,,193.359375,,81de13e2-79ba-4988-edf2-0501981c55fc,,,False,,Mitchell,4966-4998 N Laramie Ave
450,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438618770.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438618770.jpg,41.97134492,-87.75774015,185.9235061,5.0,,,,0807aea5-ee31-470b-c9ac-d4af43a4053f,,,False,,Mitchell,4966-4998 N Laramie Ave
451,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438618797.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438618797.jpg,41.97127234,-87.75768575,185.5342319,5.0,,,,15fed2b5-a060-4544-bb8c-b27e9ce2e0f2,,,False,,Mitchell,4966-4998 N Laramie Ave
452,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438618827.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438618827.jpg,41.97114296,-87.75764678,185.9300639,5.0,,125.5078125,,9a762671-27fa-4b5a-c5fd-c0f1fc1174ad,,,False,,Mitchell,4966-4998 N Laramie Ave
453,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438620152.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438620152.jpg,41.97820966,-87.75530613,189.3312645,10.0,,313.59375,,76f5ef38-1db1-43d4-e299-8536d0f9316a,,,False,,Mitchell,5300-5318 N Forest Glen Ave
454,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438620181.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438620181.jpg,41.97820966,-87.75530613,189.3312645,10.0,,313.59375,,9d38ff18-a745-4c05-f9b9-061d4a47e4a7,,,False,,Mitchell,5300-5318 N Forest Glen Ave
455,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438620227.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438620227.jpg,41.97805975,-87.75520437,189.2298509,5.0,,321.6796875,,d2feaa0c-0f82-4e0a-e6a2-cbdd226935eb,,,False,,Mitchell,5300-5318 N Forest Glen Ave
456,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438620566.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438620566.jpg,41.9789769,-87.75213366,188.4766502,5.0,,,,31c1eb10-9653-46a5-9999-101a9170171b,,,False,,Mitchell,5000 W Balmoral Ave
457,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438621265.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438621265.jpg,41.98113432,-87.74957299,190.1483826,5.0,,59.4140625,,d4681980-28ae-4a0d-d8e2-9a95b664b919,,,False,,Mitchell,4840 W Gregory St
458,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438621294.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438621294.jpg,41.98117451,-87.74958062,190.0881247,5.0,,59.0625,,402ff2ca-bf8c-410b-abf0-0cd2785b539a,,,False,,Mitchell,5438 N La Crosse Ave
459,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438622414.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438622414.jpg,41.98550984,-87.75255393,187.5315819,5.0,,125.859375,,4ae880d1-f5a0-4283-f488-cc4c81616988,,,False,,Mitchell,5757-5799 N Lansing Ave
460,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438622455.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438622455.jpg,41.98557052,-87.75239225,186.1637937,5.0,,53.7890625,,c9848c9b-c2bc-45ba-bd8d-c5ec83aacfee,,,False,,Mitchell,5764-5798 N Clifford Ave
461,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438622478.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438622478.jpg,41.98555757,-87.75237666,186.7879044,5.0,,277.734375,,2bfb3782-328b-4fc4-e55b-9fe2a6235a51,,,False,,Mitchell,5764-5798 N Clifford Ave
462,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438622494.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438622494.jpg,41.98558092,-87.75228563,188.4256614,5.0,,72.0703125,,13008d77-c24c-498e-fc9d-7f5506030a1a,,,False,,Mitchell,5764-5798 N Clifford Ave
463,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438622506.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438622506.jpg,41.98557777,-87.75228563,189.5269771,5.0,,,,34691977-f707-4947-cb53-89b2cea93bd2,,,False,,Mitchell,5764-5798 N Clifford Ave
464,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438622551.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438622551.jpg,41.98564294,-87.75212084,187.3066063,10.0,,207.7734375,,c77d16a9-3b06-42fb-ecdd-5edc255b373c,,,False,,Mitchell,5787 N Clifford Ave
465,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438622848.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438622848.jpg,41.98684126,-87.75376445,187.3175926,5.0,,93.1640625,,35efcb4c-f194-40fc-8bb7-e69ef4045b88,,,False,,Mitchell,5800-5836 N Lemont Ave
466,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438622873.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438622873.jpg,41.98680773,-87.75375498,188.799221,5.0,,,,6dc8d566-e6b9-42ab-b754-7c943c7332f1,,,False,,Mitchell,5801-5837 N Lemont Ave
467,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438622924.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438622924.jpg,41.986868,-87.75367836,187.8080711,5.0,,,,b8098b1f-f35f-4254-8da2-6ea37d4c171a,,,False,,Mitchell,5801-5837 N Lemont Ave
468,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438622961.0,,8/3/2015 18:24:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438622961.jpg,41.9869317,-87.75371751,189.3916426,5.0,,63.28125,,17944510-b70a-419d-f6a4-2f935a9f0dda,,,False,,Mitchell,5800-5836 N Lemont Ave
469,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438628485.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438628485.jpg,41.9853093,-87.7454869,188.5702782,5.0,,-1.0,,ef5c3843-4a29-49c4-b0a4-42d8805a320c,,,False,,Mitchell,5772-5774 N Kercheval Ave
470,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438628502.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438628502.jpg,41.9853093,-87.7454869,188.5702782,5.0,,-1.0,,dd478215-04a4-4bbb-bd7a-7a7a62af136a,,,False,,Mitchell,5772-5774 N Kercheval Ave
471,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438630995.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438630995.jpg,41.99538133,-87.73582801,186.0732079,10.0,,-1.0,,4126be68-cb05-4766-e0e4-44cf4c2c562a,,,False,,Mitchell,4232-4298 W Rosemont Ave
472,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438631013.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438631013.jpg,41.9953509,-87.73583857,186.03289,5.0,,324.84375,,a425e935-33f6-4557-f172-9f2daa21429a,,,False,,Mitchell,4232-4298 W Rosemont Ave
473,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438631030.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438631030.jpg,41.99534097,-87.73577462,185.3105229,5.0,,63.28125,,bed4eebf-8a2d-40eb-833f-d13bf7aeb4bb,,,False,,Mitchell,4232-4298 W Rosemont Ave
474,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438631065.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438631065.jpg,41.99533456,-87.73578778,184.7558235,5.0,,,,065fecbb-dbc3-4dba-9c30-0691d3cd8232,,,False,,Mitchell,4233-4299 W Rosemont Ave
475,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438631081.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438631081.jpg,41.99531901,-87.7357333,183.587296,5.0,,92.109375,,84e932df-baa6-4eaa-df2b-f40ef5c1369c,,,False,,Mitchell,4233-4299 W Rosemont Ave
476,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438633885.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438633885.jpg,41.99548732,-87.72641463,183.5189555,5.0,,,,ca692556-75a7-476c-ef83-daf7887aba99,,,False,,Mitchell,6301 N Springfield Ave
477,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438633914.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438633914.jpg,41.99554298,-87.72645621,180.5271873,5.0,,56.953125,,e83571d0-32e1-48d8-b0c2-b051ea2eb6ed,,,False,,Mitchell,6301-6305 N Springfield Ave
478,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438634521.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438634521.jpg,41.99421696,-87.72260229,191.2764549,10.0,,85.78125,,2a521545-93e6-4d75-a7b5-fff6bc10de37,,,False,,Mitchell,6213 N Ridgeway Ave
479,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438634543.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438634543.jpg,41.99431511,-87.72271972,187.4487198,5.0,,359.6484375,,d9201789-9eaa-40b3-831a-1756a50fda46,,,False,,Mitchell,6220 N Ridgeway Ave
480,D9A8FCD2-7788-448E-94F8-C9B44008A694,1438634558.0,,8/3/2015 20:46:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1438634558.jpg,41.9945198,-87.7227535,186.1184538,5.0,,359.6484375,,3cf54145-60ce-489c-a9d2-2d9b61768045,,,False,,Mitchell,6220 N Ridgeway Ave
481,D9A8FCD2-7788-448E-94F8-C9B44008A694,1439386418.0,,8/12/2015 16:30:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1439386418.jpg,41.70952813,-87.62709084,184.7765808,10.0,,50.9765625,,8b84c282-6801-47e0-e265-47b2cc2e66c1,,,False,,Mitchell,10141 S La Salle St
482,D9A8FCD2-7788-448E-94F8-C9B44008A694,1439386435.0,,8/12/2015 16:30:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1439386435.jpg,41.70954829,-87.62714809,182.9089939,5.0,,270.0,,5a98935b-1ca1-4d4f-87a2-2401fc00763b,,,False,,Mitchell,10141 S La Salle St
483,D9A8FCD2-7788-448E-94F8-C9B44008A694,1439386470.0,,8/12/2015 16:30:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1439386470.jpg,41.7099352,-87.62717969,186.2893372,5.0,,13.7109375,,6f0b305b-04ee-4f96-e3d4-12903a8c8457,,,False,,Mitchell,10124 S La Salle St
484,D9A8FCD2-7788-448E-94F8-C9B44008A694,1439386515.0,,8/12/2015 16:30:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1439386515.jpg,41.71045882,-87.62716368,182.2955627,5.0,,356.484375,,b8bc73a2-b832-48bd-e4eb-f5e4a5d22d48,,,False,,Mitchell,10109 S La Salle St
485,D9A8FCD2-7788-448E-94F8-C9B44008A694,1439386532.0,,8/12/2015 16:30:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1439386532.jpg,41.71045429,-87.62717097,181.8215683,5.0,,,,320031d0-9ab0-4fce-d155-9a73be581ea3,,,False,,Mitchell,10106-10108 S La Salle St
486,D9A8FCD2-7788-448E-94F8-C9B44008A694,1439386558.0,,8/12/2015 16:30:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1439386558.jpg,41.71045429,-87.62717097,181.8215683,5.0,,,Damaged Road,96a35828-f846-462e-d934-1b410ffff2b5,,,False,,Mitchell,10106-10108 S La Salle St
487,D9A8FCD2-7788-448E-94F8-C9B44008A694,1439387057.0,,8/12/2015 16:30:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1439387057.jpg,41.71051045,-87.62718949,181.1301501,5.0,,344.8828125,,8f15d860-3a4f-4bec-f71e-604465efde36,,,False,,Mitchell,10106 S La Salle St
488,D9A8FCD2-7788-448E-94F8-C9B44008A694,1439387656.0,,8/12/2015 16:30:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1439387656.jpg,41.70051335,-87.62437426,186.8505554,10.0,,4.5703125,Road damage,b3bc92f9-dc67-4b45-97ba-145f781b1882,,,False,,Mitchell,10643 S Lafayette Ave
489,D9A8FCD2-7788-448E-94F8-C9B44008A694,1439390452.0,,8/12/2015 16:30:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1439390452.jpg,41.69259795,-87.63744484,184.3309635,5.0,,12.65625,Re-paving road,9a5802e4-f1f2-4381-d327-6149a5873bcf,,,False,,Mitchell,11043 S Wallace St
490,D9A8FCD2-7788-448E-94F8-C9B44008A694,1439394019.0,,8/12/2015 16:30:00,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Potholes/__getImage?img=Potholes_pot_img_D9A8FCD2-7788-448E-94F8-C9B44008A694_1439394019.jpg,41.69004461,-87.64474858,181.2171936,5.0,,333.28125,,9c8db9cc-2d04-44f6-ec08-e9bca83d491f,,,False,,Mitchell,11212-11216 S Peoria St
