,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Lat,Long,Type
4701,RR10634,3/7/00,82079,10.3,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4702,RR10669,4/10/00,82079,9.89,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4703,RR10690,5/9/00,82079,11.9,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4704,RR10715,7/10/00,82079,7.09,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4705,RR10721,8/9/00,82079,3.56,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4706,RR10727,9/12/00,82079,1.16,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4707,RR10732,10/9/00,82079,1.16,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4708,RR10743,12/4/00,82079,9.27,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4709,RR10796,1/9/01,82079,3.33,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4710,RR10804,2/13/01,82079,5.68,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4711,RR10839,3/13/01,82079,7.92,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4712,RR10846,4/3/01,82079,7.72,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4713,RR10854,5/8/01,82079,5.97,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4714,RR10861,6/11/01,82079,2.69,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4715,RR10868,7/10/01,82079,0.92,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4716,RR10876,8/7/01,82079,0.6,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4717,RR10884,9/18/01,82079,1.26,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4718,RR10944,12/5/01,82079,0.54,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4719,RR11037,3/19/02,82079,2.03,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4720,RR11044,6/18/02,82079,1.1,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4721,RR11211,9/10/03,82079,0.87,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4722,RR11213,9/10/03,82079,1.02,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4723,RR11219,12/8/03,82079,1.8,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4724,RR11221,12/8/03,82079,1.3,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4725,RR11227,3/17/04,82079,2.4,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4726,RR11229,3/17/04,82079,4.6,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4727,RR11235,6/16/04,82079,2,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4728,RR11237,6/16/04,82079,2.5,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4729,RR11243,9/8/04,82079,0.8,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4730,RR11244,9/8/04,82079,1.3,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4731,RR11251,12/8/04,82079,1,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4732,RR11252,12/8/04,82079,1,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4733,RR11259,3/16/05,82079,0.9,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4734,RR11260,3/16/05,82079,1.8,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4735,RR11266,6/22/05,82079,4.7,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4736,RR11267,6/22/05,82079,2.5,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4737,RR11275,9/21/05,82079,1.2,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4738,RR11554,12/14/05,82079,1.8,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4739,RR11609,3/22/06,82079,3.1,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4740,RR11620,6/21/06,82079,0.6,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4741,RR11621,6/21/06,82079,2.2,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4742,RR11722,9/13/06,82079,0.6,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4743,RR11723,9/13/06,82079,8.3,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4744,RR11766,12/12/06,82079,0.8,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4745,RR11767,12/12/06,82079,2,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5104,R186104,8/11/99,82903,0.3,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5105,R205796,2/13/02,82903,3.57,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5106,R205916,6/11/02,82903,4.51,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5107,R208605,11/12/02,82903,3.66,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5108,R208614,11/13/02,82903,0.7,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5109,R209830,1/14/03,82903,0.7,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5110,R209880,2/19/03,82903,3.96,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5111,R209906,4/8/03,82903,0.5,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5112,R214937,5/21/03,82903,3.78,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5113,R214983,7/14/03,82903,1,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5114,R214985,7/15/03,82903,4.11,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5115,R218349,10/27/03,82903,3.57,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5116,R221272,2/18/04,82903,3.6,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5117,R221342,5/24/04,82903,3.78,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5118,R221946,7/21/04,82903,4.27,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5119,R224279,11/22/04,82903,4.21,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5120,R228435,2/8/05,82903,4.72,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5121,R229395,4/28/05,82903,4.42,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5122,R231523,7/20/05,82903,4.36,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5123,R232654,11/14/05,82903,3.72,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5124,R233670,2/13/06,82903,3.5,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5125,R233937,5/31/06,82903,3.47,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5126,R235879,7/20/06,82903,3.05,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5127,10015911,10/5/06,82903,1.86,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4870,R179265,3/23/98,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4871,R179284,6/4/98,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4872,R179310,7/22/98,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4873,R184910,11/18/98,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4874,R184974,1/13/99,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4875,R185035,5/17/99,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4876,R186104,8/11/99,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4877,RR10578,10/11/99,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4878,RR10583,11/9/99,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4879,RR10588,12/7/99,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4880,RR10593,1/10/00,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4881,RR10614,2/8/00,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4882,RR10634,3/7/00,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4883,RR10669,4/10/00,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4884,RR10690,5/9/00,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4885,RR10710,6/12/00,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4886,RR10715,7/10/00,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4887,RR10721,8/9/00,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4888,RR10727,9/12/00,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4889,RR10732,10/9/00,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4890,RR10750,11/7/00,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4891,RR10743,12/4/00,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4892,RR10796,1/9/01,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4893,RR10804,2/13/01,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4894,RR10839,3/13/01,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4895,RR10846,4/3/01,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4896,RR10854,5/8/01,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4897,RR10861,6/11/01,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4898,RR10868,7/10/01,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4899,RR10876,8/7/01,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4900,RR10884,9/18/01,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4901,RR10944,12/5/01,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4902,RR11037,3/19/02,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4903,RR11044,6/18/02,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4904,R208614,11/13/02,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4905,R209830,1/14/03,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4906,R209906,4/8/03,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4907,R214983,7/14/03,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4908,RR11213,9/10/03,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4909,RR11221,12/8/03,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4910,RR11229,3/17/04,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4911,RR11235,6/16/04,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4912,RR11237,6/16/04,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4913,RR11243,9/8/04,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4914,RR11244,9/8/04,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4915,RR11251,12/8/04,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4916,RR11252,12/8/04,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4917,RR11260,3/16/05,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4918,RR11267,6/22/05,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4919,RR11276,9/21/05,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4920,RR11554,12/14/05,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4921,RR11555,12/14/05,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4922,RR11609,3/22/06,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4923,RR11610,3/22/06,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4924,RR11621,6/21/06,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4925,RR11722,9/13/06,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4926,RR11723,9/13/06,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
4927,RR11767,12/12/06,89835,1,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5239,RR10715,7/10/00,89855,4.93,"DISSOLVED OXYGEN, 24-HOUR MIN. (MG/L) MIN. 4 MEA",MG/L,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5240,RR10861,6/11/01,89855,4.4,"DISSOLVED OXYGEN, 24-HOUR MIN. (MG/L) MIN. 4 MEA",MG/L,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5241,RR10715,7/10/00,89856,7.59,"DISSOLVED OXYGEN, 24-HOUR MAX. (MG/L) MIN. 4 MEA",MG/L,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5242,RR10861,6/11/01,89856,8.67,"DISSOLVED OXYGEN, 24-HOUR MAX. (MG/L) MIN. 4 MEA",MG/L,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5243,RR10715,7/10/00,89857,6.01,"DISSOLVED OXYGEN, 24-HOUR AVG. (MG/L) MIN. 4 MEA",MG/L,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5244,RR10861,6/11/01,89857,6.186,"DISSOLVED OXYGEN, 24-HOUR AVG. (MG/L) MIN. 4 MEA",MG/L,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5245,RR10715,7/10/00,89858,25,"DISSOLVED OXYGEN, # OF MEASUREMENTS IN 24-HRS",NU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5246,RR10861,6/11/01,89858,24,"DISSOLVED OXYGEN, # OF MEASUREMENTS IN 24-HRS",NU,Water,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5351,RR11275,9/21/05,89965,3,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5352,RR11276,9/21/05,89965,3,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5353,RR11554,12/14/05,89965,4,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5354,RR11555,12/14/05,89965,3,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5355,RR11609,3/22/06,89965,2,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
5356,RR11610,3/22/06,89965,2,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,30.654296,-95.160931,Water (Wolf Creek)
