0020391|10/15/1997|82009||78.01||||
1275460|10/15/1997|00010||22.2||||
1275460|10/15/1997|00094||162||||
1275460|10/15/1997|00300||5.6||||
1275460|10/15/1997|00400||7.5||||
1275461|10/15/1997|00010||22.2||||
1275461|10/15/1997|00094||162||||
1275461|10/15/1997|00300||5.6||||
1275461|10/15/1997|00400||7.4||||
1275462|10/15/1997|00010||22.2||||
1275462|10/15/1997|00094||162||||
1275462|10/15/1997|00300||5.6||||
1275462|10/15/1997|00400||7.4||||
1275463|10/15/1997|00010||22.2||||
1275463|10/15/1997|00094||160||||
1275463|10/15/1997|00300||5.4||||
1275463|10/15/1997|00400||7.4||||
1275464|10/15/1997|00010||22.2||||
1275464|10/15/1997|00094||160||||
1275464|10/15/1997|00300||5.5||||
1275464|10/15/1997|00400||7.4||||
1275465|10/15/1997|00010||22.2||||
1275465|10/15/1997|00094||160||||
1275465|10/15/1997|00300||5.5||||
1275465|10/15/1997|00400||7.4||||
1275466|10/15/1997|00010||21.9||||
1275466|10/15/1997|00094||163||||
1275466|10/15/1997|00300||5||||
1275466|10/15/1997|00400||7.4||||
1275467|10/15/1997|00010||19.2||||
1275467|10/15/1997|00094||210||||
1275467|10/15/1997|00300||0.3||||
1275467|10/15/1997|00400||7||||
1275468|10/15/1997|00010||18.5||||
1275468|10/15/1997|00094||220||||
1275468|10/15/1997|00300||0.2||||
1275468|10/15/1997|00400||7||||
R025093|10/15/1997|00010||22.2||||
R025093|10/15/1997|00078||0.85||||
R025093|10/15/1997|00094||161||||
R025093|10/15/1997|00300||5.7||||
R025093|10/15/1997|00400||7.5||||
2020415|10/22/1997|00024||14||||
2020415|10/22/1997|01004|<|1.01||||
2020415|10/22/1997|01149|<|1.42||||
2020415|10/22/1997|71930||0.158||||
2020415|10/22/1997|71936|<|0.71||||
2020415|10/22/1997|71937||0.357||||
2020415|10/22/1997|71939||0.077||||
2020415|10/22/1997|71940|<|0.101||||
2020415|10/22/1997|74990||31||||
2020415|10/22/1997|74995||87||||
2020415|10/22/1997|81614||1||||
2020415|10/22/1997|81615||1||||
2020415|10/22/1997|84100||4||||
2020416|10/22/1997|00024||15||||
2020416|10/22/1997|01004|<|0.942||||
2020416|10/22/1997|01149|<|1.32||||
2020416|10/22/1997|71930||0.153||||
2020416|10/22/1997|71936|<|0.659||||
2020416|10/22/1997|71937||0.339||||
2020416|10/22/1997|71939||0.076||||
2020416|10/22/1997|71940|<|0.094||||
2020416|10/22/1997|74990||31||||
2020416|10/22/1997|74995||87||||
2020416|10/22/1997|81614||1||||
2020416|10/22/1997|81615||1||||
2020416|10/22/1997|84100||4||||
2020417|10/22/1997|00024||14||||
2020417|10/22/1997|01004|<|1.05||||
2020417|10/22/1997|01149|<|1.46||||
2020417|10/22/1997|71930||0.144||||
2020417|10/22/1997|71936|<|0.732||||
2020417|10/22/1997|71937||0.432||||
2020417|10/22/1997|71939||0.084||||
2020417|10/22/1997|71940|<|0.105||||
2020417|10/22/1997|74990||31||||
2020417|10/22/1997|74995||87||||
2020417|10/22/1997|81614||1||||
2020417|10/22/1997|81615||1||||
2020417|10/22/1997|84100||4||||
2020418|10/22/1997|00024||16.5||||
2020418|10/22/1997|01004|<|1.06||||
2020418|10/22/1997|01149|<|1.48||||
2020418|10/22/1997|71930||0.145||||
2020418|10/22/1997|71936|<|0.74||||
2020418|10/22/1997|71937||0.307||||
2020418|10/22/1997|71939||0.105||||
2020418|10/22/1997|71940|<|0.106||||
2020418|10/22/1997|74990||31||||
2020418|10/22/1997|74995||87||||
2020418|10/22/1997|81614||1||||
2020418|10/22/1997|81615||1||||
2020418|10/22/1997|84100||4||||
0020419|10/22/1997|00024||14.25||||
0020419|10/22/1997|01004|<|1.04||||
0020419|10/22/1997|01149|<|1.46||||
0020419|10/22/1997|71930||0.137||||
0020419|10/22/1997|71936|<|0.728||||
0020419|10/22/1997|71937||0.311||||
0020419|10/22/1997|71939||0.069||||
0020419|10/22/1997|71940|<|0.104||||
0020419|10/22/1997|74990||31||||
0020419|10/22/1997|74995||87||||
0020419|10/22/1997|81614||1||||
0020419|10/22/1997|81615||1||||
0020419|10/22/1997|84100||4||||
0020420|10/22/1997|00024||12.75||||
0020420|10/22/1997|01004|<|1.06||||
0020420|10/22/1997|01149|<|1.48||||
0020420|10/22/1997|71930||0.132||||
0020420|10/22/1997|71936|<|0.742||||
0020420|10/22/1997|71937||0.335||||
0020420|10/22/1997|71939|<|0.064||||
0020420|10/22/1997|71940|<|0.106||||
0020420|10/22/1997|74990||31||||
0020420|10/22/1997|74995||87||||
0020420|10/22/1997|81614||1||||
0020420|10/22/1997|81615||1||||
0020420|10/22/1997|84100||4||||
0020421|10/22/1997|00024||13.5||||
0020421|10/22/1997|01004|<|1.04||||
0020421|10/22/1997|01149|<|1.46||||
0020421|10/22/1997|71930||0.131||||
0020421|10/22/1997|71936|<|0.728||||
0020421|10/22/1997|71937||0.229||||
0020421|10/22/1997|71939||0.093||||
0020421|10/22/1997|71940|<|0.104||||
0020421|10/22/1997|74990||31||||
0020421|10/22/1997|74995||87||||
0020421|10/22/1997|81614||1||||
0020421|10/22/1997|81615||1||||
0020421|10/22/1997|84100||4||||
0020422|10/22/1997|00024||12.25||||
0020422|10/22/1997|01004|<|0.981||||
0020422|10/22/1997|01149|<|1.37||||
0020422|10/22/1997|71930||0.083||||
0020422|10/22/1997|71936|<|0.686||||
0020422|10/22/1997|71937||0.379||||
0020422|10/22/1997|71939||0.097||||
0020422|10/22/1997|71940|<|0.098||||
0020422|10/22/1997|74990||31||||
0020422|10/22/1997|74995||87||||
0020422|10/22/1997|81614||1||||
0020422|10/22/1997|81615||1||||
0020422|10/22/1997|84100||4||||
0020423|10/22/1997|00024||15.75||||
0020423|10/22/1997|01004|<|1.02||||
0020423|10/22/1997|01149|<|1.43||||
0020423|10/22/1997|71930||0.127||||
0020423|10/22/1997|71936|<|0.714||||
0020423|10/22/1997|71937||0.251||||
0020423|10/22/1997|71939||0.077||||
0020423|10/22/1997|71940|<|0.102||||
0020423|10/22/1997|74990||31||||
0020423|10/22/1997|74995||87||||
0020423|10/22/1997|81614||1||||
0020423|10/22/1997|81615||1||||
0020423|10/22/1997|84100||4||||
0020424|10/22/1997|00024||12||||
0020424|10/22/1997|01004|<|0.971||||
0020424|10/22/1997|01149|<|1.36||||
0020424|10/22/1997|71930||0.095||||
0020424|10/22/1997|71936|<|0.68||||
0020424|10/22/1997|71937||0.504||||
0020424|10/22/1997|71939||0.101||||
0020424|10/22/1997|71940|<|0.097||||
0020424|10/22/1997|74990||31||||
0020424|10/22/1997|74995||87||||
0020424|10/22/1997|81614||1||||
0020424|10/22/1997|81615||1||||
0020424|10/22/1997|84100||4||||
0020425|10/22/1997|00024||23.25||||
0020425|10/22/1997|01004|<|1.07||||
0020425|10/22/1997|01149|<|1.49||||
0020425|10/22/1997|71930||0.16||||
0020425|10/22/1997|71936|<|0.746||||
0020425|10/22/1997|71937||0.169||||Y
0020425|10/22/1997|71939|<|0.064||||
0020425|10/22/1997|71940|<|0.107||||
0020425|10/22/1997|74990||19||||
0020425|10/22/1997|74995||87||||
0020425|10/22/1997|81614||1||||
0020425|10/22/1997|81615||1||||
0020425|10/22/1997|84100||4||||
0020426|10/22/1997|00024||18.5||||
0020426|10/22/1997|01004|<|0.967||||
0020426|10/22/1997|01149|<|1.35||||
0020426|10/22/1997|71930||0.193||||
0020426|10/22/1997|71936|<|0.677||||
0020426|10/22/1997|71937||0.221||||
0020426|10/22/1997|71939|<|0.058||||
0020426|10/22/1997|71940|<|0.097||||
0020426|10/22/1997|74990||19||||
0020426|10/22/1997|74995||87||||
0020426|10/22/1997|81614||1||||
0020426|10/22/1997|81615||1||||
0020426|10/22/1997|84100||4||||
0020427|10/22/1997|00024||16.25||||
0020427|10/22/1997|01004|<|0.998||||
0020427|10/22/1997|01149|<|1.4||||
0020427|10/22/1997|71930||0.179||||
0020427|10/22/1997|71936|<|0.699||||
0020427|10/22/1997|71937||0.263||||
0020427|10/22/1997|71939|<|0.06||||
0020427|10/22/1997|71940|<|0.1||||
0020427|10/22/1997|74990||19||||
0020427|10/22/1997|74995||87||||
0020427|10/22/1997|81614||1||||
0020427|10/22/1997|81615||1||||
0020427|10/22/1997|84100||4||||
0020428|10/22/1997|00024||15||||
0020428|10/22/1997|01004|<|1||||
0020428|10/22/1997|01149|<|1.4||||
0020428|10/22/1997|71930||0.223||||
0020428|10/22/1997|71936|<|0.701||||
0020428|10/22/1997|71937||0.256||||
0020428|10/22/1997|71939|<|0.06||||
0020428|10/22/1997|71940|<|0.1||||
0020428|10/22/1997|74990||19||||
0020428|10/22/1997|74995||87||||
0020428|10/22/1997|81614||1||||
0020428|10/22/1997|81615||1||||
0020428|10/22/1997|84100||4||||
0021086|10/22/1997|00024||21.5||||
0021086|10/22/1997|01004|<|1.02||||
0021086|10/22/1997|01149|<|1.42||||
0021086|10/22/1997|71930||0.074||||
0021086|10/22/1997|71936|<|0.711||||
0021086|10/22/1997|71937||0.284||||
0021086|10/22/1997|71939||0.086||||
0021086|10/22/1997|71940|<|0.102||||
0021086|10/22/1997|74990||16||||
0021086|10/22/1997|74995||87||||
0021086|10/22/1997|81614||1||||
0021086|10/22/1997|81615||1||||
0021086|10/22/1997|84100||4||||
0021087|10/22/1997|00024||16||||
0021087|10/22/1997|01004|<|0.979||||
0021087|10/22/1997|01149|<|1.37||||
0021087|10/22/1997|71930||0.064||||
0021087|10/22/1997|71936|<|0.685||||
0021087|10/22/1997|71937||0.305||||
0021087|10/22/1997|71939||0.07||||
0021087|10/22/1997|71940|<|0.098||||
0021087|10/22/1997|74990||16||||
0021087|10/22/1997|74995||87||||
0021087|10/22/1997|81614||1||||
0021087|10/22/1997|81615||1||||
0021087|10/22/1997|84100||4||||
0021088|10/22/1997|00024||18.5||||
0021088|10/22/1997|01004||0.998||||
0021088|10/22/1997|01149|<|1.39||||
0021088|10/22/1997|71930||0.057||||
0021088|10/22/1997|71936|<|0.697||||
0021088|10/22/1997|71937||0.295||||
0021088|10/22/1997|71939||0.076||||
0021088|10/22/1997|71940|<|0.1||||
0021088|10/22/1997|74990||16||||
0021088|10/22/1997|74995||87||||
0021088|10/22/1997|81614||1||||
0021088|10/22/1997|81615||1||||
0021088|10/22/1997|84100||4||||
