1895491|02/19/2001|00094||111||||
1895491|02/19/2001|00300||9.8||||
1895491|02/19/2001|00400||7.1||||
1895492|02/19/2001|00010||7.7||||
1895492|02/19/2001|00094||111||||
1895492|02/19/2001|00300||9.8||||
1895492|02/19/2001|00400||7||||
1895493|02/19/2001|00010||7.7||||
1895493|02/19/2001|00094||111||||
1895493|02/19/2001|00300||9.8||||
1895493|02/19/2001|00400||7||||
1895494|02/19/2001|00010||7.6||||
1895494|02/19/2001|00094||110||||
1895494|02/19/2001|00300||9.8||||
1895494|02/19/2001|00400||7||||
1895495|02/19/2001|00010||7.6||||
1895495|02/19/2001|00094||106||||
1895495|02/19/2001|00300||9.8||||
1895495|02/19/2001|00400||7||||
1895496|02/19/2001|00010||7.1||||
1895496|02/19/2001|00094||90||||
1895496|02/19/2001|00300||9.5||||
1895496|02/19/2001|00400||7||||
1895497|02/19/2001|00010||6.9||||
1895497|02/19/2001|00094||86||||
1895497|02/19/2001|00300||9.4||||
1895497|02/19/2001|00400||7||||
1895499|02/19/2001|00010||8||||
1895499|02/19/2001|00094||132||||
1895499|02/19/2001|00300||10.6||||
1895499|02/19/2001|00400||6.5||||
1895500|02/19/2001|00010||8||||
1895500|02/19/2001|00094||131||||
1895500|02/19/2001|00300||10.5||||
1895500|02/19/2001|00400||6.5||||
1895501|02/19/2001|00010||7.9||||
1895501|02/19/2001|00094||131||||
1895501|02/19/2001|00300||10.5||||
1895501|02/19/2001|00400||6.5||||
1895502|02/19/2001|00010||7.9||||
1895502|02/19/2001|00094||131||||
1895502|02/19/2001|00300||10.4||||
1895502|02/19/2001|00400||6.6||||
1895503|02/19/2001|00010||7.9||||
1895503|02/19/2001|00094||132||||
1895503|02/19/2001|00300||10.4||||
1895503|02/19/2001|00400||6.6||||
1895504|02/19/2001|00010||7.8||||
1895504|02/19/2001|00094||134||||
1895504|02/19/2001|00300||10.4||||
1895504|02/19/2001|00400||6.6||||
1895505|02/19/2001|00010||7.8||||
1895505|02/19/2001|00094||134||||
1895505|02/19/2001|00300||10.3||||
1895505|02/19/2001|00400||6.6||||
1895506|02/19/2001|00010||7.7||||
1895506|02/19/2001|00094||135||||
1895506|02/19/2001|00300||10.3||||
1895506|02/19/2001|00400||6.6||||
1895507|02/19/2001|00010||7.7||||
1895507|02/19/2001|00094||135||||
1895507|02/19/2001|00300||10.3||||
1895507|02/19/2001|00400||6.6||||
1895508|02/19/2001|00010||7.7||||
1895508|02/19/2001|00094||136||||
1895508|02/19/2001|00300||10.4||||
1895508|02/19/2001|00400||6.6||||
1895509|02/19/2001|00010||7.6||||
1895509|02/19/2001|00094||136||||
1895509|02/19/2001|00300||10.4||||
1895509|02/19/2001|00400||6.6||||
1895510|02/19/2001|00010||7.6||||
1895510|02/19/2001|00094||136||||
1895510|02/19/2001|00300||10.3||||
1895510|02/19/2001|00400||6.6||||
1895511|02/19/2001|00010||7.6||||
1895511|02/19/2001|00094||136||||
1895511|02/19/2001|00300||10.3||||
1895511|02/19/2001|00400||6.7||||Y
1895512|02/19/2001|00010||7.6||||
1895512|02/19/2001|00094||137||||
1895512|02/19/2001|00300||10.3||||
1895512|02/19/2001|00400||6.7||||
R194365|02/19/2001|00010||7.8||||
R194365|02/19/2001|00078||0.22||||
R194365|02/19/2001|00094||109||||
R194365|02/19/2001|00300||10||||
R194365|02/19/2001|00400||7.1||||
R194365|02/19/2001|31616|>|250||||
R194365|02/19/2001|31699|>|2400||||
R194365|02/19/2001|72053||3||||
R194365|02/19/2001|82903||9.7||||
R194376|02/19/2001|00010||8||||
R194376|02/19/2001|00078||0.32||||
R194376|02/19/2001|00094||132||||
R194376|02/19/2001|00300||10.7||||
R194376|02/19/2001|00400||6.5||||
R194376|02/19/2001|31616||270||||
R194376|02/19/2001|31699||416||||
R194376|02/19/2001|72053||3||||
R194376|02/19/2001|82903||14||||
0034420|03/26/2001|00410||39||||
0034420|03/26/2001|00530||5||||
0034420|03/26/2001|00535|<|1||||
0034420|03/26/2001|00593||0.19||||
0034420|03/26/2001|00610||0.08||||
0034420|03/26/2001|00625||0.63||||
0034420|03/26/2001|00665||0.09||||
0034420|03/26/2001|00680||5||||
0034420|03/26/2001|00915||12.5||||
0034420|03/26/2001|00925||1.4||||
0034420|03/26/2001|00940||5||||
0034420|03/26/2001|00945||12||||
0034420|03/26/2001|01000||1.57||||
0034420|03/26/2001|01025|<|7||||
0034420|03/26/2001|01030|<|3||||
0034420|03/26/2001|01040|<|6||||
0034420|03/26/2001|01049|<|1||||
0034420|03/26/2001|01065|<|17||||
0034420|03/26/2001|01075|<|0.25||||
0034420|03/26/2001|01090|<|8||||
0034420|03/26/2001|01106||753||||
0034420|03/26/2001|01145|<|1||||
0034420|03/26/2001|32211|<|10||||
0034420|03/26/2001|32218|<|5||||
0034420|03/26/2001|70300||100||||
0034420|03/26/2001|70507|<|0.06||||
0034421|03/26/2001|00915|<|0.051||||
0034421|03/26/2001|00925|<|0.02||||
0034421|03/26/2001|01000|<|1||||
0034421|03/26/2001|01025|<|7||||
0034421|03/26/2001|01030|<|3||||
0034421|03/26/2001|01040|<|6||||
0034421|03/26/2001|01049|<|1||||
0034421|03/26/2001|01065|<|17||||
0034421|03/26/2001|01075|<|0.25||||
0034421|03/26/2001|01090|<|8||||
0034421|03/26/2001|01106|<|26||||
0034421|03/26/2001|01145|<|1||||
0034422|03/26/2001|00410||41||||
0034422|03/26/2001|00530||14||||
0034422|03/26/2001|00535||2||||
0034422|03/26/2001|00593||0.18||||
0034422|03/26/2001|00610|<|0.05||||
0034422|03/26/2001|00625||0.67||||
0034422|03/26/2001|00665||0.08||||
0034422|03/26/2001|00680||5||||
0034422|03/26/2001|00915||14.7||||
0034422|03/26/2001|00925||1.5||||
0034422|03/26/2001|00940||4||||
0034422|03/26/2001|00945||11||||
0034422|03/26/2001|01000||1.64||||
0034422|03/26/2001|01025|<|7||||
0034422|03/26/2001|01030|<|3||||
0034422|03/26/2001|01040|<|6||||
0034422|03/26/2001|01049||1.18||||
0034422|03/26/2001|01065|<|17||||
0034422|03/26/2001|01075|<|0.25||||
0034422|03/26/2001|01090|<|8||||
0034422|03/26/2001|01106||780||||
0034422|03/26/2001|01145|<|1||||
0034422|03/26/2001|32211|<|10||||
0034422|03/26/2001|32218||64.2||||
0034422|03/26/2001|70300||90||||
0034422|03/26/2001|70507|<|0.06||||
1896247|03/26/2001|00010||11.3||||
1896247|03/26/2001|00094||117||||
1896247|03/26/2001|00300||9.1||||
1896247|03/26/2001|00400||6.7||||
1896248|03/26/2001|00010||11.3||||
1896248|03/26/2001|00094||117||||
1896248|03/26/2001|00300||9||||
1896248|03/26/2001|00400||6.7||||
1896249|03/26/2001|00010||11.3||||
1896249|03/26/2001|00094||117||||
1896249|03/26/2001|00300||9.1||||
1896249|03/26/2001|00400||6.8||||
1896251|03/26/2001|00010||11.3||||
1896251|03/26/2001|00094||117||||
1896251|03/26/2001|00300||9||||
1896251|03/26/2001|00400||6.8||||
1896252|03/26/2001|00010||11.3||||
1896252|03/26/2001|00094||117||||
1896252|03/26/2001|00300||9||||
1896252|03/26/2001|00400||6.7||||
1896253|03/26/2001|00010||11.3||||
1896253|03/26/2001|00094||117||||
1896253|03/26/2001|00300||9||||
1896253|03/26/2001|00400||6.8||||
1896254|03/26/2001|00010||11.3||||
1896254|03/26/2001|00094||117||||
1896254|03/26/2001|00300||9||||
1896254|03/26/2001|00400||6.7||||
1896255|03/26/2001|00010||11.3||||
1896255|03/26/2001|00094||118||||
1896255|03/26/2001|00300||8.9||||
1896255|03/26/2001|00400||6.8||||
1896256|03/26/2001|00010||11.3||||
1896256|03/26/2001|00094||118||||
1896256|03/26/2001|00300||8.7||||
1896256|03/26/2001|00400||6.7||||
1896257|03/26/2001|00010||11.3||||
1896257|03/26/2001|00094||118||||
1896257|03/26/2001|00300||8.6||||
1896257|03/26/2001|00400||6.7||||
1896258|03/26/2001|00010||11.2||||
1896258|03/26/2001|00094||118||||
1896258|03/26/2001|00300||8.4||||
1896258|03/26/2001|00400||6.7||||
1896260|03/26/2001|00010||12.4||||
1896260|03/26/2001|00094||118||||
1896260|03/26/2001|00300||9.2||||
1896260|03/26/2001|00400||7.2||||
1896261|03/26/2001|00010||12.4||||
1896261|03/26/2001|00094||118||||
1896261|03/26/2001|00300||9.1||||
1896261|03/26/2001|00400||7.2||||
1896262|03/26/2001|00010||12.4||||
1896262|03/26/2001|00094||118||||
1896262|03/26/2001|00300||9.1||||
1896262|03/26/2001|00400||7.2||||
1896263|03/26/2001|00010||12.4||||
1896263|03/26/2001|00094||118||||
1896263|03/26/2001|00300||9||||
1896263|03/26/2001|00400||7.2||||
1896264|03/26/2001|00010||12.4||||
1896264|03/26/2001|00094||118||||
1896264|03/26/2001|00300||9||||
1896264|03/26/2001|00400||7.1||||
1896265|03/26/2001|00010||12.3||||
1896265|03/26/2001|00094||118||||
1896265|03/26/2001|00300||8.9||||
1896265|03/26/2001|00400||7.1||||
1896266|03/26/2001|00010||12.1||||
1896266|03/26/2001|00094||118||||
1896266|03/26/2001|00300||8.8||||
1896266|03/26/2001|00400||7||||
1896267|03/26/2001|00010||11.8||||
1896267|03/26/2001|00094||119||||
1896267|03/26/2001|00300||7.5||||
1896267|03/26/2001|00400||6.9||||
1896268|03/26/2001|00010||11.4||||
1896268|03/26/2001|00094||122||||
1896268|03/26/2001|00300||5.5||||
1896268|03/26/2001|00400||6.3||||
R194939|03/26/2001|00010||11.3||||
R194939|03/26/2001|00078||0.24||||
R194939|03/26/2001|00094||118||||
R194939|03/26/2001|00300||9.2||||
R194939|03/26/2001|00400||6.6||||
R194939|03/26/2001|31699||8||||
R194939|03/26/2001|72053||2||||
R194939|03/26/2001|82903||11.2||||
R194952|03/26/2001|00010||12.5||||
R194952|03/26/2001|00078||0.33||||
R194952|03/26/2001|00094||118||||
R194952|03/26/2001|00300||9.3||||
R194952|03/26/2001|00400||7.3||||
R194952|03/26/2001|31699||11||||
R194952|03/26/2001|72053||2||||
R194952|03/26/2001|82903||9.2||||
0036180|07/23/2001|00410||47||||
0036180|07/23/2001|00530||3||||
0036180|07/23/2001|00535||3||||
0036180|07/23/2001|00593|<|0.05||||
0036180|07/23/2001|00610|<|0.05||||
0036180|07/23/2001|00625||0.45||||
0036180|07/23/2001|00665|<|0.05||||
0036180|07/23/2001|00680||5||||
0036180|07/23/2001|00940||5||||
0036180|07/23/2001|00945||12||||
0036180|07/23/2001|00951||0.14||||
0036180|07/23/2001|32211|<|10||||
0036180|07/23/2001|32218|<|5||||
0036180|07/23/2001|70300||95||||
0036180|07/23/2001|70507|<|0.06||||
0036181|07/23/2001|01003||13||||
0036181|07/23/2001|01008||274||||
0036181|07/23/2001|01028|<|0.122||||
0036181|07/23/2001|01029||56.9||||
0036181|07/23/2001|01043||12.6||||
0036181|07/23/2001|01052||18.4||||
0036181|07/23/2001|01053||1350||||
0036181|07/23/2001|01068||23.8||||
0036181|07/23/2001|01078|<|0.915||||
0036181|07/23/2001|01093||71||||
0036181|07/23/2001|01108||59700||||Y
0036181|07/23/2001|01148|<|1.22||||
0036181|07/23/2001|80256||0||||
0036181|07/23/2001|81373||21.76||||
0036181|07/23/2001|81951||24500||||
0036181|07/23/2001|82008||21||||
0036181|07/23/2001|82009||51||||
0036181|07/23/2001|89991||28||||
0036182|07/23/2001|00410||47||||
0036182|07/23/2001|00530||3||||
0036182|07/23/2001|00535||2||||
0036182|07/23/2001|00593|<|0.05||||
0036182|07/23/2001|00610|<|0.05||||
0036182|07/23/2001|00625||0.43||||
0036182|07/23/2001|00665|<|0.05||||
0036182|07/23/2001|00680||5||||
0036182|07/23/2001|00940||5||||
0036182|07/23/2001|00945||12||||
0036182|07/23/2001|00951||0.1||||
0036182|07/23/2001|32211|<|10||||
0036182|07/23/2001|32218|<|5||||
0036182|07/23/2001|70300||67||||
0036182|07/23/2001|70507|<|0.06||||
0036183|07/23/2001|01003||8.47||||
0036183|07/23/2001|01008||234||||
0036183|07/23/2001|01028|<|0.161||||
0036183|07/23/2001|01029||54.9||||
0036183|07/23/2001|01043||14.1||||
0036183|07/23/2001|01052||28.4||||
0036183|07/23/2001|01053||856||||
0036183|07/23/2001|01068||25.6||||
0036183|07/23/2001|01078|<|1.21||||
0036183|07/23/2001|01093||84.8||||
0036183|07/23/2001|01108||57400||||Y
0036183|07/23/2001|01148|<|1.61||||
0036183|07/23/2001|80256||0||||
0036183|07/23/2001|81373||22.52||||
0036183|07/23/2001|81951||47300||||
0036183|07/23/2001|82008||26||||
0036183|07/23/2001|82009||52||||
0036183|07/23/2001|89991||22||||
1984820|07/23/2001|00010||31.8||||
1984820|07/23/2001|00094||135||||
1984820|07/23/2001|00300||8.5||||
1984820|07/23/2001|00400||8.7||||
1984821|07/23/2001|00010||31.5||||
1984821|07/23/2001|00094||135||||
1984821|07/23/2001|00300||8.3||||
1984821|07/23/2001|00400||8.8||||
1984822|07/23/2001|00010||31.1||||
1984822|07/23/2001|00094||135||||
1984822|07/23/2001|00300||6.8||||
1984822|07/23/2001|00400||8.2||||
1984823|07/23/2001|00010||31||||
1984823|07/23/2001|00094||135||||
1984823|07/23/2001|00300||6.8||||
1984823|07/23/2001|00400||8.2||||
1984824|07/23/2001|00010||29.7||||
1984824|07/23/2001|00094||135||||
1984824|07/23/2001|00300||3.1||||
1984824|07/23/2001|00400||7.2||||
1984825|07/23/2001|00010||28.8||||
1984825|07/23/2001|00094||134||||
1984825|07/23/2001|00300||1.2||||
1984825|07/23/2001|00400||6.9||||
1984827|07/23/2001|00010||31.3||||
1984827|07/23/2001|00094||134||||
1984827|07/23/2001|00300||8.5||||
1984827|07/23/2001|00400||8.6||||
1984828|07/23/2001|00010||31.1||||
1984828|07/23/2001|00094||134||||
1984828|07/23/2001|00300||8.5||||
1984828|07/23/2001|00400||8.6||||
1984829|07/23/2001|00010||30||||
1984829|07/23/2001|00094||133||||
1984829|07/23/2001|00300||7||||
1984829|07/23/2001|00400||8.2||||
1984830|07/23/2001|00010||29||||
1984830|07/23/2001|00094||133||||
1984830|07/23/2001|00300||3.9||||
1984830|07/23/2001|00400||7.3||||
1984831|07/23/2001|00010||28.4||||
1984831|07/23/2001|00094||133||||
1984831|07/23/2001|00300||2.3||||
1984831|07/23/2001|00400||7||||
1984832|07/23/2001|00010||27.2||||
1984832|07/23/2001|00094||132||||
1984832|07/23/2001|00300||0.3||||
1984832|07/23/2001|00400||6.8||||
1984833|07/23/2001|00010||25.1||||
1984833|07/23/2001|00094||133||||
1984833|07/23/2001|00300||0.1||||
1984833|07/23/2001|00400||6.7||||
1984834|07/23/2001|00010||21.4||||
1984834|07/23/2001|00094||141||||
1984834|07/23/2001|00300||0.1||||
1984834|07/23/2001|00400||6.7||||
1984835|07/23/2001|00010||19.7||||
1984835|07/23/2001|00094||147||||
1984835|07/23/2001|00300||0.1||||
1984835|07/23/2001|00400||6.8||||
1984836|07/23/2001|00010||18||||
1984836|07/23/2001|00094||159||||
1984836|07/23/2001|00300||0.1||||
1984836|07/23/2001|00400||6.8||||
1984837|07/23/2001|00010||16.9||||
1984837|07/23/2001|00094||163||||
1984837|07/23/2001|00300||0.1||||
1984837|07/23/2001|00400||6.9||||
R196531|07/23/2001|00010||32.3||||
R196531|07/23/2001|00078||2||||
R196531|07/23/2001|00094||135||||
R196531|07/23/2001|00300||8.4||||
R196531|07/23/2001|00400||8.8||||
R196531|07/23/2001|31699|<|1||||
R196531|07/23/2001|72053|>|10||||
R196531|07/23/2001|82903||6.4||||
R196538|07/23/2001|00010||31.5||||
R196538|07/23/2001|00078|>|2||||
R196538|07/23/2001|00094||134||||
R196538|07/23/2001|00300||8.5||||
R196538|07/23/2001|00400||8.5||||
R196538|07/23/2001|31699|<|1||||
R196538|07/23/2001|72053|>|10||||
R196538|07/23/2001|82903||11.5||||
0036356|11/05/2001|00410||48||||
0036356|11/05/2001|00530||6||||
0036356|11/05/2001|00535||2||||
0036356|11/05/2001|00593|<|0.05||||
0036356|11/05/2001|00610|<|0.05||||
0036356|11/05/2001|00625||0.45||||
0036356|11/05/2001|00665|<|0.05||||
0036356|11/05/2001|00680||5||||
0036356|11/05/2001|00940||5||||
0036356|11/05/2001|00945||11||||
0036356|11/05/2001|00951||0.11||||
0036356|11/05/2001|32211||10.2||||
0036356|11/05/2001|32218|<|5||||
0036356|11/05/2001|70300||75||||
0036356|11/05/2001|70507|<|0.06||||
0036357|11/05/2001|00410||47||||
0036357|11/05/2001|00530||4||||
0036357|11/05/2001|00535||2||||
0036357|11/05/2001|00593|<|0.05||||
0036357|11/05/2001|00610|<|0.05||||
0036357|11/05/2001|00625||0.46||||
0036357|11/05/2001|00665|<|0.05||||
0036357|11/05/2001|00680||5||||
0036357|11/05/2001|00940||5||||
0036357|11/05/2001|00945||11||||
0036357|11/05/2001|00951||0.1||||
0036357|11/05/2001|32211||13.9||||
0036357|11/05/2001|32218|<|5||||
0036357|11/05/2001|70300||73||||
0036357|11/05/2001|70507|<|0.06||||
2056152|11/05/2001|00010||19||||
2056152|11/05/2001|00094||124||||
2056152|11/05/2001|00300||8.8||||
2056152|11/05/2001|00400||7.4||||
2056153|11/05/2001|00010||18.8||||
2056153|11/05/2001|00094||124||||
2056153|11/05/2001|00300||8.5||||
2056153|11/05/2001|00400||7.4||||
2056154|11/05/2001|00010||18.6||||
2056154|11/05/2001|00094||124||||
2056154|11/05/2001|00300||8||||
2056154|11/05/2001|00400||7.3||||
2056155|11/05/2001|00010||18.6||||
2056155|11/05/2001|00094||124||||
2056155|11/05/2001|00300||7.9||||
2056155|11/05/2001|00400||7.3||||
2056156|11/05/2001|00010||18.6||||
2056156|11/05/2001|00094||124||||
2056156|11/05/2001|00300||7.8||||
2056156|11/05/2001|00400||7.3||||
2056157|11/05/2001|00010||18.6||||
2056157|11/05/2001|00094||124||||
2056157|11/05/2001|00300||7.8||||
2056157|11/05/2001|00400||7.3||||
2056158|11/05/2001|00010||18.6||||
2056158|11/05/2001|00094||124||||
2056158|11/05/2001|00300||7.7||||
2056158|11/05/2001|00400||7.3||||
2056159|11/05/2001|00010||18.5||||
2056159|11/05/2001|00094||124||||
2056159|11/05/2001|00300||7.4||||
2056159|11/05/2001|00400||7.2||||
2056160|11/05/2001|00010||18.5||||
2056160|11/05/2001|00094||124||||
2056160|11/05/2001|00300||7.4||||
2056160|11/05/2001|00400||7.2||||
2056161|11/05/2001|00010||18.5||||
2056161|11/05/2001|00094||124||||
2056161|11/05/2001|00300||7.2||||
2056161|11/05/2001|00400||7.2||||
2056163|11/05/2001|00010||19.3||||
2056163|11/05/2001|00094||124||||
2056163|11/05/2001|00300||10.3||||
2056163|11/05/2001|00400||8.6||||
2056164|11/05/2001|00010||19.1||||
2056164|11/05/2001|00094||124||||
2056164|11/05/2001|00300||9.9||||
2056164|11/05/2001|00400||8.5||||
2056165|11/05/2001|00010||19.1||||
2056165|11/05/2001|00094||124||||
2056165|11/05/2001|00300||9.4||||
2056165|11/05/2001|00400||8.3||||
2056166|11/05/2001|00010||19||||
2056166|11/05/2001|00094||124||||
2056166|11/05/2001|00300||9.1||||
2056166|11/05/2001|00400||8.2||||
2056167|11/05/2001|00010||19||||
2056167|11/05/2001|00094||124||||
2056167|11/05/2001|00300||9||||
2056167|11/05/2001|00400||8.1||||
2056168|11/05/2001|00010||18.9||||
2056168|11/05/2001|00094||125||||
2056168|11/05/2001|00300||7.9||||
2056168|11/05/2001|00400||7.7||||
2056169|11/05/2001|00010||18.8||||
2056169|11/05/2001|00094||125||||
2056169|11/05/2001|00300||7.3||||
2056169|11/05/2001|00400||7.5||||
R199455|11/05/2001|00010||19.3||||
R199455|11/05/2001|00078||1.43||||
R199455|11/05/2001|00094||124||||
R199455|11/05/2001|00300||8.8||||
R199455|11/05/2001|00400||7.2||||
R199455|11/05/2001|31699|<|1||||
R199455|11/05/2001|72053||2||||
R199455|11/05/2001|82903||9.7||||
R199466|11/05/2001|00010||19.7||||
R199466|11/05/2001|00078||1.45||||
R199466|11/05/2001|00094||124||||
R199466|11/05/2001|00300||10.1||||
R199466|11/05/2001|00400||8.5||||
R199466|11/05/2001|31699||3||||
R199466|11/05/2001|72053||2||||
R199466|11/05/2001|82903||6.9||||
