,Date,Lat,Long,Type,Value,Unit
5426,1998-07-28,41.687165,-87.539315,Air-Lead,0.04,
5427,1998-08-03,41.687165,-87.539315,Air-Lead,0.03,
5428,1998-08-09,41.687165,-87.539315,Air-Lead,0.03,
5429,1998-08-15,41.687165,-87.539315,Air-Lead,0.02,
5430,1998-08-21,41.687165,-87.539315,Air-Lead,0.05,
5431,1998-08-27,41.687165,-87.539315,Air-Lead,0.04,
5432,1998-09-02,41.687165,-87.539315,Air-Lead,0.04,
5433,1998-09-08,41.687165,-87.539315,Air-Lead,0.02,
5434,1998-09-20,41.687165,-87.539315,Air-Lead,0.03,
5435,1998-09-26,41.687165,-87.539315,Air-Lead,0.03,
5436,1998-10-02,41.687165,-87.539315,Air-Lead,0.03,
5437,1998-10-08,41.687165,-87.539315,Air-Lead,0.02,
5438,1998-10-14,41.687165,-87.539315,Air-Lead,0.04,
5439,1998-10-20,41.687165,-87.539315,Air-Lead,0.03,
5440,1998-10-26,41.687165,-87.539315,Air-Lead,0.05,
5441,1998-11-01,41.687165,-87.539315,Air-Lead,0.01,
5442,1998-11-07,41.687165,-87.539315,Air-Lead,0.03,
5443,1998-11-13,41.687165,-87.539315,Air-Lead,0.03,
5444,1998-11-19,41.687165,-87.539315,Air-Lead,0.07,
5445,1998-11-25,41.687165,-87.539315,Air-Lead,0.04,
5446,1998-12-01,41.687165,-87.539315,Air-Lead,0.03,
5447,1998-12-07,41.687165,-87.539315,Air-Lead,0.01,
5448,1998-12-13,41.687165,-87.539315,Air-Lead,0.02,
5449,1998-12-19,41.687165,-87.539315,Air-Lead,0.02,
5450,1998-12-25,41.687165,-87.539315,Air-Lead,0.01,
5451,1998-12-31,41.687165,-87.539315,Air-Lead,0.02,
5452,1998-01-05,41.87372,-87.645326,Air-Lead,0.1,
5453,1998-01-11,41.87372,-87.645326,Air-Lead,0.03,
5454,1998-01-17,41.87372,-87.645326,Air-Lead,0.03,
5455,1998-01-23,41.87372,-87.645326,Air-Lead,0.04,
5456,1998-01-29,41.87372,-87.645326,Air-Lead,0.03,
5457,1998-02-04,41.87372,-87.645326,Air-Lead,0.04,
5458,1998-02-10,41.87372,-87.645326,Air-Lead,0.06,
5459,1998-02-16,41.87372,-87.645326,Air-Lead,0.02,
5460,1998-02-22,41.87372,-87.645326,Air-Lead,0.05,
5461,1998-02-28,41.87372,-87.645326,Air-Lead,0.06,
5462,1998-03-06,41.87372,-87.645326,Air-Lead,0.06,
5463,1998-03-12,41.87372,-87.645326,Air-Lead,0.08,
5464,1998-03-18,41.87372,-87.645326,Air-Lead,0.09,
5465,1998-03-24,41.87372,-87.645326,Air-Lead,0.1,
5466,1998-03-30,41.87372,-87.645326,Air-Lead,0.21,
5467,1998-04-05,41.87372,-87.645326,Air-Lead,0.03,
5468,1998-04-11,41.87372,-87.645326,Air-Lead,0.07,
5469,1998-04-17,41.87372,-87.645326,Air-Lead,0.04,
5470,1998-04-23,41.87372,-87.645326,Air-Lead,0.1,
5471,1998-04-29,41.87372,-87.645326,Air-Lead,0.03,
5472,1998-05-05,41.87372,-87.645326,Air-Lead,0.7,
5473,1998-05-11,41.87372,-87.645326,Air-Lead,0.03,
5474,1998-05-17,41.87372,-87.645326,Air-Lead,0.06,
5475,1998-05-23,41.87372,-87.645326,Air-Lead,0.03,
5476,1998-05-29,41.87372,-87.645326,Air-Lead,0.04,
5477,1998-06-04,41.87372,-87.645326,Air-Lead,0.04,
5478,1998-06-10,41.87372,-87.645326,Air-Lead,0.03,
5479,1998-06-16,41.87372,-87.645326,Air-Lead,0.14,
5480,1998-06-22,41.87372,-87.645326,Air-Lead,0.05,
5481,1998-06-28,41.87372,-87.645326,Air-Lead,0.03,
5482,1998-07-04,41.87372,-87.645326,Air-Lead,0.07,
5483,1998-07-10,41.87372,-87.645326,Air-Lead,0.03,
5484,1998-07-16,41.87372,-87.645326,Air-Lead,0.02,
5485,1998-07-22,41.87372,-87.645326,Air-Lead,0.04,
5486,1998-07-28,41.87372,-87.645326,Air-Lead,0.05,
5487,1998-08-03,41.87372,-87.645326,Air-Lead,0.05,
5488,1998-08-09,41.87372,-87.645326,Air-Lead,0.03,
5489,1998-08-15,41.87372,-87.645326,Air-Lead,0.05,
5490,1998-08-21,41.87372,-87.645326,Air-Lead,0.05,
5491,1998-08-27,41.87372,-87.645326,Air-Lead,0.04,
5492,1998-09-02,41.87372,-87.645326,Air-Lead,0.03,
5493,1998-09-08,41.87372,-87.645326,Air-Lead,0.05,
5494,1998-09-14,41.87372,-87.645326,Air-Lead,0.09,
5495,1998-09-20,41.87372,-87.645326,Air-Lead,0.03,
5496,1998-09-26,41.87372,-87.645326,Air-Lead,0.16,
5497,1998-10-02,41.87372,-87.645326,Air-Lead,0.03,
5498,1998-10-08,41.87372,-87.645326,Air-Lead,0.04,
5499,1998-10-14,41.87372,-87.645326,Air-Lead,0.03,
5500,1998-10-20,41.87372,-87.645326,Air-Lead,0.03,
5501,1998-10-26,41.87372,-87.645326,Air-Lead,0.68,
5502,1998-11-01,41.87372,-87.645326,Air-Lead,0.02,
5503,1998-11-07,41.87372,-87.645326,Air-Lead,0.06,
5504,1998-11-13,41.87372,-87.645326,Air-Lead,0.13,
5505,1998-11-19,41.87372,-87.645326,Air-Lead,0.04,
5506,1998-11-25,41.87372,-87.645326,Air-Lead,0.05,
5507,1998-12-01,41.87372,-87.645326,Air-Lead,0.1,
5508,1998-12-07,41.87372,-87.645326,Air-Lead,0.02,
5509,1998-12-13,41.87372,-87.645326,Air-Lead,0.03,
5510,1998-12-19,41.87372,-87.645326,Air-Lead,0.03,
5511,1998-12-25,41.87372,-87.645326,Air-Lead,0.03,
5512,1998-12-31,41.87372,-87.645326,Air-Lead,0.04,
5513,1998-01-05,41.670992,-87.732457,Air-Lead,0.02,
5514,1998-01-11,41.670992,-87.732457,Air-Lead,0.03,
5515,1998-01-17,41.670992,-87.732457,Air-Lead,0.01,
5516,1998-01-23,41.670992,-87.732457,Air-Lead,0.01,
5517,1998-01-29,41.670992,-87.732457,Air-Lead,0.01,
5518,1998-02-04,41.670992,-87.732457,Air-Lead,0.01,
5519,1998-02-10,41.670992,-87.732457,Air-Lead,0.06,
5520,1998-02-16,41.670992,-87.732457,Air-Lead,0.03,
5521,1998-02-22,41.670992,-87.732457,Air-Lead,0.03,
5522,1998-02-28,41.670992,-87.732457,Air-Lead,0.01,
5523,1998-03-06,41.670992,-87.732457,Air-Lead,0.01,
5524,1998-03-12,41.670992,-87.732457,Air-Lead,0.01,
5525,1998-03-18,41.670992,-87.732457,Air-Lead,0.01,
5526,1998-03-24,41.670992,-87.732457,Air-Lead,0.01,
5527,1998-03-30,41.670992,-87.732457,Air-Lead,0.01,
5528,1998-04-05,41.670992,-87.732457,Air-Lead,0.01,
5529,1998-04-11,41.670992,-87.732457,Air-Lead,0.02,
5530,1998-04-17,41.670992,-87.732457,Air-Lead,0.01,
5531,1998-04-23,41.670992,-87.732457,Air-Lead,0.02,
5532,1998-04-29,41.670992,-87.732457,Air-Lead,0.04,
5533,1998-05-05,41.670992,-87.732457,Air-Lead,0.01,
5534,1998-05-11,41.670992,-87.732457,Air-Lead,0.01,
5535,1998-05-17,41.670992,-87.732457,Air-Lead,0.01,
5536,1998-05-23,41.670992,-87.732457,Air-Lead,0.02,
5537,1998-05-29,41.670992,-87.732457,Air-Lead,0.01,
5538,1998-06-04,41.670992,-87.732457,Air-Lead,0.02,
5539,1998-06-10,41.670992,-87.732457,Air-Lead,0.02,
5540,1998-06-16,41.670992,-87.732457,Air-Lead,0.02,
5541,1998-06-22,41.670992,-87.732457,Air-Lead,0.02,
5542,1998-06-28,41.670992,-87.732457,Air-Lead,0.01,
5543,1998-07-04,41.670992,-87.732457,Air-Lead,0.12,
5544,1998-07-10,41.670992,-87.732457,Air-Lead,0.01,
5545,1998-07-16,41.670992,-87.732457,Air-Lead,0.02,
5546,1998-07-22,41.670992,-87.732457,Air-Lead,0.01,
5547,1998-07-28,41.670992,-87.732457,Air-Lead,0.01,
5548,1998-08-09,41.670992,-87.732457,Air-Lead,0.01,
5549,1998-08-15,41.670992,-87.732457,Air-Lead,0.01,
5550,1998-08-21,41.670992,-87.732457,Air-Lead,0.01,
5551,1998-08-27,41.670992,-87.732457,Air-Lead,0.03,
5552,1998-09-02,41.670992,-87.732457,Air-Lead,0.01,
5553,1998-09-08,41.670992,-87.732457,Air-Lead,0.01,
5554,1998-09-14,41.670992,-87.732457,Air-Lead,0.02,
5555,1998-09-20,41.670992,-87.732457,Air-Lead,0.02,
5556,1998-09-26,41.670992,-87.732457,Air-Lead,0.02,
5557,1998-10-02,41.670992,-87.732457,Air-Lead,0.04,
5558,1998-10-08,41.670992,-87.732457,Air-Lead,0.01,
5559,1998-10-14,41.670992,-87.732457,Air-Lead,0.03,
5560,1998-10-20,41.670992,-87.732457,Air-Lead,0.01,
5561,1998-10-26,41.670992,-87.732457,Air-Lead,0.02,
5562,1998-11-01,41.670992,-87.732457,Air-Lead,0.01,
5563,1998-11-07,41.670992,-87.732457,Air-Lead,0.02,
5564,1998-11-13,41.670992,-87.732457,Air-Lead,0.03,
5565,1998-11-19,41.670992,-87.732457,Air-Lead,0.01,
5566,1998-11-25,41.670992,-87.732457,Air-Lead,0.02,
5567,1998-12-01,41.670992,-87.732457,Air-Lead,0.01,
5568,1998-12-07,41.670992,-87.732457,Air-Lead,0.01,
5569,1998-12-13,41.670992,-87.732457,Air-Lead,0.03,
5570,1998-12-19,41.670992,-87.732457,Air-Lead,0.01,
5571,1998-12-25,41.670992,-87.732457,Air-Lead,0.01,
5572,1998-12-31,41.670992,-87.732457,Air-Lead,0.01,
5573,1998-01-05,41.698889,-87.561944,Air-Lead,0.03,
5574,1998-01-11,41.698889,-87.561944,Air-Lead,0.04,
5575,1998-01-17,41.698889,-87.561944,Air-Lead,0.02,
5576,1998-01-23,41.698889,-87.561944,Air-Lead,0.01,
5577,1998-01-29,41.698889,-87.561944,Air-Lead,0.01,
5578,1998-02-04,41.698889,-87.561944,Air-Lead,0.01,
5579,1998-02-10,41.698889,-87.561944,Air-Lead,0.11,
5580,1998-02-16,41.698889,-87.561944,Air-Lead,0.03,
5581,1998-02-22,41.698889,-87.561944,Air-Lead,0.03,
5582,1998-02-28,41.698889,-87.561944,Air-Lead,0.05,
5583,1998-03-06,41.698889,-87.561944,Air-Lead,0.01,
5584,1998-03-12,41.698889,-87.561944,Air-Lead,0.01,
5585,1998-03-18,41.698889,-87.561944,Air-Lead,0.11,
5586,1998-03-24,41.698889,-87.561944,Air-Lead,0.04,
5587,1998-03-30,41.698889,-87.561944,Air-Lead,0.03,
5588,1998-04-05,41.698889,-87.561944,Air-Lead,0.01,
5589,1998-04-11,41.698889,-87.561944,Air-Lead,0.02,
5590,1998-04-17,41.698889,-87.561944,Air-Lead,0.03,
5591,1998-04-23,41.698889,-87.561944,Air-Lead,0.04,
5592,1998-04-29,41.698889,-87.561944,Air-Lead,0.04,
5593,1998-05-05,41.698889,-87.561944,Air-Lead,0.03,
5594,1998-05-11,41.698889,-87.561944,Air-Lead,0.03,
5595,1998-05-17,41.698889,-87.561944,Air-Lead,0.04,
5596,1998-05-23,41.698889,-87.561944,Air-Lead,0.01,
5597,1998-05-29,41.698889,-87.561944,Air-Lead,0.04,
5598,1998-06-04,41.698889,-87.561944,Air-Lead,0.02,
5599,1998-06-10,41.698889,-87.561944,Air-Lead,0.02,
5600,1998-06-16,41.698889,-87.561944,Air-Lead,0.09,
5601,1998-06-22,41.698889,-87.561944,Air-Lead,0.06,
5602,1998-06-28,41.698889,-87.561944,Air-Lead,0.03,
5603,1998-07-04,41.698889,-87.561944,Air-Lead,0.14,
5604,1998-07-10,41.698889,-87.561944,Air-Lead,0.03,
5605,1998-07-16,41.698889,-87.561944,Air-Lead,0.04,
5606,1998-07-22,41.698889,-87.561944,Air-Lead,0.02,
5607,1998-07-28,41.698889,-87.561944,Air-Lead,0.03,
5608,1998-08-03,41.698889,-87.561944,Air-Lead,0.06,
5609,1998-08-09,41.698889,-87.561944,Air-Lead,0.1,
5610,1998-08-15,41.698889,-87.561944,Air-Lead,0.03,
5611,1998-08-21,41.698889,-87.561944,Air-Lead,0.15,
5612,1998-08-27,41.698889,-87.561944,Air-Lead,0.14,
5613,1998-09-02,41.698889,-87.561944,Air-Lead,0.03,
5614,1998-09-08,41.698889,-87.561944,Air-Lead,0.02,
5615,1998-09-14,41.698889,-87.561944,Air-Lead,0.04,
5616,1998-09-20,41.698889,-87.561944,Air-Lead,0.04,
5617,1998-09-26,41.698889,-87.561944,Air-Lead,0.03,
5618,1998-10-02,41.698889,-87.561944,Air-Lead,0.03,
5619,1998-10-08,41.698889,-87.561944,Air-Lead,0.02,
5620,1998-10-14,41.698889,-87.561944,Air-Lead,0.03,
5621,1998-10-20,41.698889,-87.561944,Air-Lead,0.02,
5622,1998-10-26,41.698889,-87.561944,Air-Lead,0.06,
5623,1998-11-01,41.698889,-87.561944,Air-Lead,0.01,
5624,1998-11-07,41.698889,-87.561944,Air-Lead,0.02,
5625,1998-11-13,41.698889,-87.561944,Air-Lead,0.03,
5626,1998-11-19,41.698889,-87.561944,Air-Lead,0.02,
5627,1998-11-25,41.698889,-87.561944,Air-Lead,0.02,
5628,1998-12-01,41.698889,-87.561944,Air-Lead,0.02,
5629,1998-12-07,41.698889,-87.561944,Air-Lead,0.03,
5630,1998-12-13,41.698889,-87.561944,Air-Lead,0.03,
5631,1998-12-19,41.698889,-87.561944,Air-Lead,0.01,
5632,1998-01-05,41.872202,-87.826165,Air-Lead,0.03,
5633,1998-01-11,41.872202,-87.826165,Air-Lead,0.05,
5634,1998-01-17,41.872202,-87.826165,Air-Lead,0.03,
5635,1998-01-23,41.872202,-87.826165,Air-Lead,0.02,
5636,1998-01-29,41.872202,-87.826165,Air-Lead,0.02,
5637,1998-02-04,41.872202,-87.826165,Air-Lead,0.01,
5638,1998-02-10,41.872202,-87.826165,Air-Lead,0.13,
5639,1998-02-16,41.872202,-87.826165,Air-Lead,0.06,
5640,1998-02-22,41.872202,-87.826165,Air-Lead,0.05,
5641,1998-02-28,41.872202,-87.826165,Air-Lead,0.04,
5642,1998-03-06,41.872202,-87.826165,Air-Lead,0.03,
5643,1998-03-12,41.872202,-87.826165,Air-Lead,0.04,
5644,1998-03-18,41.872202,-87.826165,Air-Lead,0.04,
5645,1998-03-24,41.872202,-87.826165,Air-Lead,0.09,
5646,1998-03-30,41.872202,-87.826165,Air-Lead,0.04,
5647,1998-04-05,41.872202,-87.826165,Air-Lead,0.02,
5648,1998-04-11,41.872202,-87.826165,Air-Lead,0.06,
5649,1998-04-17,41.872202,-87.826165,Air-Lead,0.03,
5650,1998-04-23,41.872202,-87.826165,Air-Lead,0.08,
5651,1998-04-29,41.872202,-87.826165,Air-Lead,0.07,
5652,1998-05-05,41.872202,-87.826165,Air-Lead,0.06,
5653,1998-05-11,41.872202,-87.826165,Air-Lead,0.1,
5654,1998-05-17,41.872202,-87.826165,Air-Lead,0.04,
5655,1998-05-23,41.872202,-87.826165,Air-Lead,0.03,
5656,1998-05-29,41.872202,-87.826165,Air-Lead,0.04,
5657,1998-06-04,41.872202,-87.826165,Air-Lead,0.09,
5658,1998-06-10,41.872202,-87.826165,Air-Lead,0.07,
5659,1998-06-16,41.872202,-87.826165,Air-Lead,0.03,
5660,1998-06-22,41.872202,-87.826165,Air-Lead,0.06,
5661,1998-06-28,41.872202,-87.826165,Air-Lead,0.03,
5662,1998-07-04,41.872202,-87.826165,Air-Lead,0.07,
5663,1998-07-10,41.872202,-87.826165,Air-Lead,0.03,
5664,1998-07-16,41.872202,-87.826165,Air-Lead,0.04,
5665,1998-07-22,41.872202,-87.826165,Air-Lead,0.04,
5666,1998-07-28,41.872202,-87.826165,Air-Lead,0.04,
5667,1998-08-03,41.872202,-87.826165,Air-Lead,0.1,
5668,1998-08-09,41.872202,-87.826165,Air-Lead,0.02,
5669,1998-08-15,41.872202,-87.826165,Air-Lead,0.02,
5670,1998-08-21,41.872202,-87.826165,Air-Lead,0.04,
5671,1998-08-27,41.872202,-87.826165,Air-Lead,0.04,
5672,1998-09-02,41.872202,-87.826165,Air-Lead,0.03,
5673,1998-09-08,41.872202,-87.826165,Air-Lead,0.01,
5674,1998-09-14,41.872202,-87.826165,Air-Lead,0.03,
5675,1998-09-20,41.872202,-87.826165,Air-Lead,0.03,
5676,1998-09-26,41.872202,-87.826165,Air-Lead,0.03,
5677,1998-10-02,41.872202,-87.826165,Air-Lead,0.03,
5678,1998-10-08,41.872202,-87.826165,Air-Lead,0.02,
5679,1998-10-14,41.872202,-87.826165,Air-Lead,0.06,
5680,1998-10-20,41.872202,-87.826165,Air-Lead,0.02,
5681,1998-10-26,41.872202,-87.826165,Air-Lead,0.05,
5682,1998-11-07,41.872202,-87.826165,Air-Lead,0.05,
5683,1998-11-13,41.872202,-87.826165,Air-Lead,0.05,
5684,1998-11-19,41.872202,-87.826165,Air-Lead,0.03,
5685,1998-11-25,41.872202,-87.826165,Air-Lead,0.04,
5686,1998-12-01,41.872202,-87.826165,Air-Lead,0.03,
5687,1998-12-07,41.872202,-87.826165,Air-Lead,0.02,
5688,1998-12-13,41.872202,-87.826165,Air-Lead,0.03,
5689,1998-12-19,41.872202,-87.826165,Air-Lead,0.02,
5690,1998-12-25,41.872202,-87.826165,Air-Lead,0.03,
5691,1998-12-31,41.872202,-87.826165,Air-Lead,0.02,
5692,1998-01-05,41.965485,-87.749928,Air-Lead,0.02,
5693,1998-01-11,41.965485,-87.749928,Air-Lead,0.02,
5694,1998-01-17,41.965485,-87.749928,Air-Lead,0.01,
5695,1998-01-23,41.965485,-87.749928,Air-Lead,0.01,
5696,1998-01-29,41.965485,-87.749928,Air-Lead,0.02,
5697,1998-02-04,41.965485,-87.749928,Air-Lead,0.02,
5698,1998-02-10,41.965485,-87.749928,Air-Lead,0.08,
5699,1998-02-16,41.965485,-87.749928,Air-Lead,0.04,
5700,1998-02-22,41.965485,-87.749928,Air-Lead,0.06,
5701,1998-02-28,41.965485,-87.749928,Air-Lead,0.04,
5702,1998-03-06,41.965485,-87.749928,Air-Lead,0.02,
5703,1998-03-12,41.965485,-87.749928,Air-Lead,0.02,
5704,1998-03-18,41.965485,-87.749928,Air-Lead,0.03,
5705,1998-03-24,41.965485,-87.749928,Air-Lead,0.04,
5706,1998-03-30,41.965485,-87.749928,Air-Lead,0.02,
5707,1998-04-05,41.965485,-87.749928,Air-Lead,0.01,
5708,1998-04-11,41.965485,-87.749928,Air-Lead,0.04,
5709,1998-04-17,41.965485,-87.749928,Air-Lead,0.02,
5710,1998-04-23,41.965485,-87.749928,Air-Lead,0.04,
5711,1998-04-29,41.965485,-87.749928,Air-Lead,0.03,
5712,1998-05-05,41.965485,-87.749928,Air-Lead,0.03,
5713,1998-05-11,41.965485,-87.749928,Air-Lead,0.01,
5714,1998-05-17,41.965485,-87.749928,Air-Lead,0.02,
5715,1998-05-23,41.965485,-87.749928,Air-Lead,0.02,
5716,1998-06-04,41.965485,-87.749928,Air-Lead,0.1,
5717,1998-06-10,41.965485,-87.749928,Air-Lead,0.02,
5718,1998-06-16,41.965485,-87.749928,Air-Lead,0.04,
5719,1998-06-22,41.965485,-87.749928,Air-Lead,0.03,
5720,1998-06-28,41.965485,-87.749928,Air-Lead,0.02,
5721,1998-07-04,41.965485,-87.749928,Air-Lead,0.05,
5722,1998-07-10,41.965485,-87.749928,Air-Lead,0.02,
5723,1998-07-16,41.965485,-87.749928,Air-Lead,0.02,
5724,1998-07-22,41.965485,-87.749928,Air-Lead,0.02,
5725,1998-07-28,41.965485,-87.749928,Air-Lead,0.02,
5726,1998-08-03,41.965485,-87.749928,Air-Lead,0.04,
5727,1998-08-09,41.965485,-87.749928,Air-Lead,0.02,
5728,1998-08-15,41.965485,-87.749928,Air-Lead,0.01,
5729,1998-08-21,41.965485,-87.749928,Air-Lead,0.02,
5730,1998-08-27,41.965485,-87.749928,Air-Lead,0.04,
5731,1998-09-02,41.965485,-87.749928,Air-Lead,0.02,
5732,1998-09-08,41.965485,-87.749928,Air-Lead,0.02,
5733,1998-09-14,41.965485,-87.749928,Air-Lead,0.03,
5734,1998-09-20,41.965485,-87.749928,Air-Lead,0.03,
5735,1998-09-26,41.965485,-87.749928,Air-Lead,0.03,
5736,1998-10-02,41.965485,-87.749928,Air-Lead,0.02,
5737,1998-10-08,41.965485,-87.749928,Air-Lead,0.02,
5738,1998-10-14,41.965485,-87.749928,Air-Lead,0.02,
5739,1998-10-20,41.965485,-87.749928,Air-Lead,0.02,
5740,1998-10-26,41.965485,-87.749928,Air-Lead,0.04,
5741,1998-11-01,41.965485,-87.749928,Air-Lead,0.01,
5742,1998-11-07,41.965485,-87.749928,Air-Lead,0.03,
5743,1998-11-13,41.965485,-87.749928,Air-Lead,0.03,
5744,1998-11-19,41.965485,-87.749928,Air-Lead,0.02,
5745,1998-11-25,41.965485,-87.749928,Air-Lead,0.02,
5746,1998-12-01,41.965485,-87.749928,Air-Lead,0.02,
5747,1998-12-07,41.965485,-87.749928,Air-Lead,0.02,
5748,1998-12-13,41.965485,-87.749928,Air-Lead,0.02,
5749,1998-12-19,41.965485,-87.749928,Air-Lead,0.01,
5750,1998-12-25,41.965485,-87.749928,Air-Lead,0.02,
5751,1998-12-31,41.965485,-87.749928,Air-Lead,0.02,
5752,1998-01-05,41.965193,-87.876265,Air-Lead,0.01,
5753,1998-01-13,41.965193,-87.876265,Air-Lead,0.02,
5754,1998-01-17,41.965193,-87.876265,Air-Lead,0.01,
5755,1998-01-23,41.965193,-87.876265,Air-Lead,0.02,
5756,1998-01-29,41.965193,-87.876265,Air-Lead,0.02,
5757,1998-02-04,41.965193,-87.876265,Air-Lead,0.01,
5758,1998-02-10,41.965193,-87.876265,Air-Lead,0.06,
5759,1998-02-16,41.965193,-87.876265,Air-Lead,0.02,
5760,1998-02-22,41.965193,-87.876265,Air-Lead,0.02,
5761,1998-02-28,41.965193,-87.876265,Air-Lead,0.03,
5762,1998-03-06,41.965193,-87.876265,Air-Lead,0.03,
5763,1998-03-18,41.965193,-87.876265,Air-Lead,0.03,
5764,1998-03-24,41.965193,-87.876265,Air-Lead,0.03,
5765,1998-03-30,41.965193,-87.876265,Air-Lead,0.01,
5766,1998-04-05,41.965193,-87.876265,Air-Lead,0.01,
5767,1998-04-11,41.965193,-87.876265,Air-Lead,0.03,
5768,1998-04-17,41.965193,-87.876265,Air-Lead,0.01,
5769,1998-04-23,41.965193,-87.876265,Air-Lead,0.03,
5770,1998-04-29,41.965193,-87.876265,Air-Lead,0.02,
5771,1998-05-13,41.965193,-87.876265,Air-Lead,0.03,
5772,1998-05-17,41.965193,-87.876265,Air-Lead,0.01,
5773,1998-05-21,41.965193,-87.876265,Air-Lead,0.01,
5774,1998-05-23,41.965193,-87.876265,Air-Lead,0.01,
5775,1998-05-29,41.965193,-87.876265,Air-Lead,0.01,
5776,1998-06-04,41.965193,-87.876265,Air-Lead,0.02,
5777,1998-06-10,41.965193,-87.876265,Air-Lead,0.02,
5778,1998-06-16,41.965193,-87.876265,Air-Lead,0.01,
5779,1998-06-22,41.965193,-87.876265,Air-Lead,0.02,
5780,1998-06-28,41.965193,-87.876265,Air-Lead,0.01,
5781,1998-07-04,41.965193,-87.876265,Air-Lead,0.04,
5782,1998-07-10,41.965193,-87.876265,Air-Lead,0.01,
5783,1998-07-16,41.965193,-87.876265,Air-Lead,0.01,
5784,1998-07-22,41.965193,-87.876265,Air-Lead,0.01,
5785,1998-07-28,41.965193,-87.876265,Air-Lead,0.02,
5786,1998-08-03,41.965193,-87.876265,Air-Lead,0.05,
5787,1998-08-09,41.965193,-87.876265,Air-Lead,0.02,
5788,1998-08-15,41.965193,-87.876265,Air-Lead,0.01,
5789,1998-08-21,41.965193,-87.876265,Air-Lead,0.02,
5790,1998-08-27,41.965193,-87.876265,Air-Lead,0.04,
5791,1998-09-08,41.965193,-87.876265,Air-Lead,0.01,
5792,1998-09-14,41.965193,-87.876265,Air-Lead,0.01,
5793,1998-09-20,41.965193,-87.876265,Air-Lead,0.02,
5794,1998-09-26,41.965193,-87.876265,Air-Lead,0.01,
5795,1998-10-02,41.965193,-87.876265,Air-Lead,0.01,
5796,1998-10-08,41.965193,-87.876265,Air-Lead,0.01,
5797,1998-10-14,41.965193,-87.876265,Air-Lead,0.01,
5798,1998-10-26,41.965193,-87.876265,Air-Lead,0.03,
5799,1998-10-30,41.965193,-87.876265,Air-Lead,0.03,
5800,1998-11-01,41.965193,-87.876265,Air-Lead,0.01,
5801,1998-11-07,41.965193,-87.876265,Air-Lead,0.01,
5802,1998-11-13,41.965193,-87.876265,Air-Lead,0.02,
5803,1998-11-21,41.965193,-87.876265,Air-Lead,0.01,
5804,1998-11-25,41.965193,-87.876265,Air-Lead,0.02,
5805,1998-12-08,41.965193,-87.876265,Air-Lead,0.01,
5806,1998-12-10,41.965193,-87.876265,Air-Lead,0.02,
5807,1998-12-13,41.965193,-87.876265,Air-Lead,0.02,
5808,1998-12-19,41.965193,-87.876265,Air-Lead,0.01,
5809,1998-12-25,41.965193,-87.876265,Air-Lead,0.01,
5810,1998-12-31,41.965193,-87.876265,Air-Lead,0.01,
5811,1998-01-05,41.782766,-87.80537700000002,Air-Lead,0.02,
5812,1998-01-11,41.782766,-87.80537700000002,Air-Lead,0.03,
5813,1998-01-17,41.782766,-87.80537700000002,Air-Lead,0.02,
5814,1998-01-23,41.782766,-87.80537700000002,Air-Lead,0.02,
5815,1998-01-29,41.782766,-87.80537700000002,Air-Lead,0.01,
5816,1998-02-04,41.782766,-87.80537700000002,Air-Lead,0.02,
5817,1998-02-10,41.782766,-87.80537700000002,Air-Lead,0.07,
5818,1998-02-16,41.782766,-87.80537700000002,Air-Lead,0.03,
5819,1998-02-22,41.782766,-87.80537700000002,Air-Lead,0.02,
5820,1998-02-28,41.782766,-87.80537700000002,Air-Lead,0.02,
5821,1998-03-06,41.782766,-87.80537700000002,Air-Lead,0.02,
5822,1998-03-12,41.782766,-87.80537700000002,Air-Lead,0.01,
5823,1998-03-18,41.782766,-87.80537700000002,Air-Lead,0.02,
5824,1998-03-24,41.782766,-87.80537700000002,Air-Lead,0.02,
5825,1998-03-30,41.782766,-87.80537700000002,Air-Lead,0.01,
5826,1998-04-11,41.782766,-87.80537700000002,Air-Lead,0.02,
5827,1998-04-17,41.782766,-87.80537700000002,Air-Lead,0.02,
5828,1998-04-23,41.782766,-87.80537700000002,Air-Lead,0.03,
5829,1998-04-29,41.782766,-87.80537700000002,Air-Lead,0.05,
5830,1998-05-05,41.782766,-87.80537700000002,Air-Lead,0.03,
5831,1998-05-11,41.782766,-87.80537700000002,Air-Lead,0.03,
5832,1998-05-17,41.782766,-87.80537700000002,Air-Lead,0.03,
5833,1998-05-23,41.782766,-87.80537700000002,Air-Lead,0.02,
5834,1998-05-29,41.782766,-87.80537700000002,Air-Lead,0.03,
5835,1998-06-04,41.782766,-87.80537700000002,Air-Lead,0.04,
5836,1998-06-10,41.782766,-87.80537700000002,Air-Lead,0.02,
5837,1998-06-16,41.782766,-87.80537700000002,Air-Lead,0.05,
5838,1998-06-22,41.782766,-87.80537700000002,Air-Lead,0.03,
5839,1998-06-28,41.782766,-87.80537700000002,Air-Lead,0.01,
5840,1998-07-04,41.782766,-87.80537700000002,Air-Lead,0.1,
5841,1998-07-28,41.782766,-87.80537700000002,Air-Lead,0.09,
5842,1998-08-03,41.782766,-87.80537700000002,Air-Lead,0.03,
5843,1998-08-09,41.782766,-87.80537700000002,Air-Lead,0.01,
5844,1998-08-15,41.782766,-87.80537700000002,Air-Lead,0.01,
5845,1998-08-21,41.782766,-87.80537700000002,Air-Lead,0.02,
